landmark_id,landmark_name,address,areaId,image_path
475,금천구청,서울특별시 금천구 시흥대로73길 70 금천구 종합청사,16,감로천생태공원_001_40956151.JPG
476,금천문화예술정보학교,서울특별시 금천구 남부순환로126길 25 금천문화예술정보학교,16,별빛남문시장_001_41051298.JPG
477,금천문화원,서울특별시 금천구 시흥대로38길 61(시흥동),16,감로천생태공원_001_40957877.JPG
478,금천폭포공원,서울특별시 금천구 시흥대로38길 61 금천문화원,16,감로천생태공원_001_40906761.JPG
479,기아대교,서울특별시 금천구 시흥동,16,가야대교_001_34001187.JPG
480,긱라이브하우스,서울특별시 마포구 동교동 185-10,8,긱라이브하우스_001_37373805.jpg
481,길동복조리시장,서울특별시 강동구 길동 400,17,(강동구)길동복조리시장_001_42032160.jpg
482,길동사거리,서울특별시 강동구 성내동,17,길동사거리_002_0.jpg
483,길동생태공원,서울특별시 강동구 길동 476,17,길동생태공원_001_39634370.JPG
484,길마어린이공원,서울특별시 은평구 갈현동474-1,12,길마어린이공원_001_0.jpg
485,길상사,서울특별시 성북구 성북동 321-3,21,길상사_001_37454158.jpg
486,길음뉴타운11단지롯데캐슬골든힐스,서울특별시 성북구 서경로 60,21,길음뉴타운11단지롯데캐슬골든힐스_001_0.jpg
487,길음뉴타운e편한세상4단지아파트,서울특별시 성북구 길음로 118,21,길음뉴타운e편한세상4단지아파트_001_0.jpg
488,길음뉴타운동부센트레빌아파트,서울특별시 성북구 숭인로2길 61,21,길음뉴타운동부센트레빌아파트_001_0.jpg
489,길음뉴타운래미안5단지아파트,서울특별시 성북구 길음로 74,21,길음뉴타운래미안5단지아파트_002_0.jpg
490,길음뉴타운래미안6단지아파트,서울특별시 성북구 길음로 16,21,길음뉴타운래미안6단지아파트_001_0.jpg
491,길음뉴타운래미안8단지아파트,서울특별시 성북구 길음로 33,21,길음뉴타운래미안8단지아파트_001_0.jpg
492,길음뉴타운래미안9단지아파트,서울특별시 성북구 길음로9길 50,21,길음뉴타운래미안9단지아파트_001_0.jpg
493,길음뉴타운푸르지오2단지아파트,서울특별시 성북구 길음로 119,21,길음뉴타운푸르지오2단지아파트_001_0.jpg
494,길음뉴타운푸르지오3단지아파트,서울특별시 성북구 길음로13길 39,21,길음뉴타운푸르지오3단지아파트_001_0.jpg
495,길음래미안1단지아파트,서울특별시 성북구 길음로9길 40,21,길음래미안1단지아파트_001_0.jpg
496,길음시장,서울특별시 성북구 길음동 535-8,21,20개_길음시장_001_38701156.jpg
497,길음태영데시앙아파트,서울특별시 성북구 서경로 28,21,길음태영데시앙아파트_001_0.jpg
498,김대중도서관,서울특별시 마포구 동교동 178-9,8,연세대학교 김대중도서관_001_34801685.jpg
499,김리아갤러리,서울특별시 강남구 선릉로148길 48-1(청담동),9,김리아갤러리_001_36944937.jpg
500,김세중미술관,서울특별시 용산구 효창원로70길 35,13,김세중미술관_001_38788530.JPG
501,김수영문학관,서울특별시 도봉구 방학동 498-31,20,서울시   도봉구   김수영 문학관_20201026_001_35183336.jpg
502,김옥길기념관,서울특별시 서대문구 대신동 92,5,김옥길기념관_021_43023530.jpg
503,김포국제공항,서울특별시 강서구 하늘길 38,18,김포국제공항_001_33471320.JPG
504,김현주갤러리,서울특별시 종로구 삼청로7길 19-9(팔판동),1,김현주갤러리_001_36668988.jpg
505,김희수아트센터,서울특별시 동대문구 청량리동 206-46,19,20개_김희수아트센터_001_38701427.jpg
506,까치산시장,서울특별시 강서구 화곡동 342-16,18,까치산시장_001_42673799.jpg
507,깔깔거리,서울특별시 구로구 구로동,4,감로천생태공원_001_40949734.JPG
508,꿈꾸는어린이도서관,서울특별시 강서구 염창동 281-25,18,꿈꾸는어린이도서관_001_32121687.JPG
509,꿈의숲대명루첸,서울특별시 성북구 월계로36길 27,21,꿈의숲대명루첸_001_0.jpg
510,꿈의숲아이파크,서울특별시 성북구 돌곶이로40길 46(장위동),21,꿈의숲아이파크_001_0.jpg
511,꿈의숲아트센터,서울특별시 강북구 번동 90,6,꿈의 숲 아트센터_001_34733702.JPG
512,꿈의숲코오롱하늘채아파트,서울특별시 성북구 돌곶이로 220,21,꿈의숲코오롱하늘채아파트_002_0.jpg
513,꿈의숲푸르지오,서울특별시 성북구 오패산로16가길 40,21,꿈의숲푸르지오_001_0.jpg
514,나무마을목공방,서울특별시 양천구 목동서로 159-2(목동),3,"양천문화원, 양천문화회관,국제선센터, 나무마을목공방 _013_41416051.jpg"
515,낙산공원,서울특별시 종로구 동숭동 산2-10,1,낙산공원_002_31615470.JPG
516,낙산공원_낙산정,서울특별시 종로구 동숭동 50-111,1,낙산공원 낙산정_001_41288313.JPG
517,낙산공원_놀이마당,서울특별시 종로구 동숭동 50-111,1,낙산공원 놀이광장_001_41330835.JPG
518,낙산공원_전시관,서울특별시 종로구 동숭동 50-111,1,낙산공원 전시관_001_41331163.JPG
519,낙산공원_제1전망광장,서울특별시 종로구 동숭동 50-111,1,낙산공원_제1전망광장_004_38292890.jpg
520,낙산공원_제2전망광장,서울특별시 종로구 동숭동 50-111,1,낙산공원_제2전망광장_001_38293337.jpg
521,낙산공원_제3전망광장,서울특별시 종로구 동숭동 50-111,1,낙산공원제3전망광장_001_41332216.JPG
522,낙산공원_중앙광장,서울특별시 종로구 동숭동 50-111,1,낙산공원_중앙광장_001_38293713.jpg
523,낙산묘각사,서울특별시 종로구 종로63가길 31,1,낙산_묘각사_001_33631383.JPG
524,낙성대공원,서울특별시 관악구 봉천동 228,23,낙성대공원001_39233062.jpg
525,낙원시장,서울특별시 종로구 낙원동 288,1,낙원시장_001_34734514.jpg
526,난지수변생태학습센터,서울특별시 마포구 상암동 481-220,8,난지수변생태학습센터_001_35306761.JPEG
527,난지천공원,서울특별시 마포구 상암동 1538,8,난지천공원_001_35307128.JPEG
528,난지천공원_난지잔디광장,서울특별시 마포구 상암동 1538,8,난지천공원_난지잔디광장_001_38084230.jpg
529,난지천공원_오리연못,서울특별시 마포구 상암동 1538,8,난지천공원_오리연못_001_35307727.JPEG
530,난지천공원_유아놀이터,서울특별시 마포구 상암동 1538,8,난지천공원_유아놀이터_001_35401608.JPEG
531,난지천공원_테마놀이터,서울특별시 마포구 상암동 1538,8,난지천공원_테마놀이터_001_35308008.JPEG
532,난지캠핑장,서울특별시 마포구 상암동 495-81,8,난지캠핑장_001_40685072.jpg
533,난지한강공원_거울분수,서울특별시 마포구 상암동 1536-1,8,난지한강공원_거울분수_005_35308345.JPEG
534,난지한강공원_생태섬,서울특별시 마포구 상암동 482-329,8,난지한강공원_생태섬_001_35308761.JPEG
535,난지한강공원_생태습지원,서울특별시 마포구 상암동 482-314,8,난지한강공원_생태습지원_001_35309145.JPEG
536,난지한강공원_익스트림장,서울특별시 마포구 상암동 482-164,8,난지 한강공원_익스트림장_001_35306188.JPEG
537,난지한강공원_잔디마당,서울특별시 마포구 상암동 482-220,8,난지한강공원_잔디마당_001_35309621.JPEG
538,난지한강공원_젊음의광장,서울특별시 마포구 상암동 482-132,8,난지한강공원_젊음의광장_001_35310002.JPEG
539,난지한강공원_정수원,서울특별시 마포구 상암동 482-168,8,난지 한강공원_정수원_001_35306467.JPEG
540,난지한강공원_폐쇄형늪지,서울특별시 마포구 상암동 482-334,8,난지한강공원_폐쇄형늪지_001_35310400.JPEG
541,남가좌새롬어린이도서관,서울특별시 서대문구 남가좌2동 342-34,5,남가좌새롬어린이도서관_001_33151671.JPG
542,남구로시장,서울특별시 구로구 구로동 741-27,4,감로천생태공원_001_40960043.JPG
543,남대문시장,서울특별시 중구 남창동 49-1,11,50개_남대문시장_002_39041091.jpg
544,남도어린이공원,서울특별시 양천구 신월4동 426-4,3,남도어린이공원_001_36267388.jpg
545,남부골목시장,서울특별시 강서구 화곡동 943-7,18,남부골목시장_001_42674001.jpg
546,남산골한옥마을,서울특별시 중구 퇴계로34길 28,11,남산골_한옥마을_001_32002447.JPG
547,남산공원_남산전시관,서울특별시 용산구 이태원동 258-148,13,남산공원_남산전시관_001_43162913.jpg
548,남산공원_백범김구선생상,서울특별시 중구 회현동1가 100-115,11,남산공원_백범김구선생상_001_37912211.JPG
549,남산공원_이시영선생상,서울특별시 중구 회현동1가 산1-2,11,남산공원_이시영선생상_002_38477323.JPG
550,남산공원_호현당,서울특별시 중구 회현동1가 산1-44,11,남산공원_호현당_002_37912484.JPG
551,남산대림아파트,서울특별시 용산구 녹사평대로 254,13,남산대림아파트_001_0.jpg
552,남산도서관,서울특별시 용산구 후암동 30-84,13,남산도서관_001_31583795.JPG
553,남산야외식물원,서울특별시 용산구 이태원동 258-148,13,남산 야외식물원_001_41452213.JPG
554,남산예술센터,서울특별시 중구 예장동 8-19,11,남산예술센터_001_37912785.JPG
555,남산타운문화체육센터,서울특별시 중구 신당동 844-1,11,남산타운문화체육센터_001_48230813.JPG
556,남성시장,서울특별시 동작구 사당동 88-3,15,동작구 남성시장_001_36206520.jpg
557,남영동먹자골목,서울특별시 용산구 남영동 2,13,남영동 먹자골목_003_40428410.jpg
558,남이장군사당제,서울특별시 용산구 용문동 106,13,남이장군사당제_001_36669378.jpg
559,남평화상가,서울특별시 중구 신당동 772,11,50개_남평화상가_001_40313258.jpg
560,남현교회,서울특별시 구로구 경인로 346,4,남현교회_001_36267741.jpg
561,너나들이센터,서울특별시 은평구 연서로50길 10 너나들이센터,12,너나들이센터_001_37659122.jpg
562,노들나루공원,서울특별시 동작구 노량진로 247 본동시민공원,15,노들나루공원_001_43197955.JPG
563,노들섬,서울특별시 용산구 이촌동 302-146,13,노들섬_003_32565604.JPG
564,노들소공원,서울특별시 구로구 고척동,4,노들소공원_001_0.jpg
565,노량진수산물도매시장,서울특별시 동작구 노량진동 13-6,15,노량진_수산물_도매시장_001_31385440.JPG
566,노룬산골목시장,서울특별시 광진구 자양동 44-22,2,[중랑&광진]노룬산골목시장_001_38830349.jpg
567,노보텔스위트앰배서더서울용산,서울특별시 용산구 청파로20길 95 서울드래곤시티,13,노보텔_스위트_앰배서더_서울_용산_001_32146416.JPG
568,노보텔앰배서더서울동대문호텔,서울특별시 중구 을지로 238,11,노보텔_앰배서더_서울_동대문_호텔_001_33327249.JPG
569,노보텔엠배서더독산,서울특별시 금천구 시흥대로 378 노보텔앰배서더,16,감로천생태공원_001_40954316.JPG
570,노원구민체육센터,서울특별시 노원구 중계동 360-18,22,서울시   노원구   노원구민체육센터_20201027_009_36145045.jpg
571,노원구청,서울특별시 노원구 노해로 437 노원구청,22,노원구청_001_33883886.JPG
572,노원마들스타디움,서울특별시 노원구 덕릉로 450 ,22,노원마들스타디움_001_0.JPG
573,노원문화예술회관,서울특별시 노원구 중계동 364-3,22,서울시   노원구   노원문화예술회관_20201027_001_36207722.jpg
574,노원문화원,서울특별시 노원구 동일로197길 24(공릉동),22,서울시   노원구   노원문화원_20201027_001_36208005.jpg
575,노원사회적경제지원센터,서울특별시 노원구 동일로174길 27,22,노원사회적경제지원센터_001_38803084.jpg
576,노원소방서,서울특별시 노원구 한글비석로1길 8 노원소방서/하계119안전센터,22,노원소방서_001_35023383.jpg
577,노원어린이도서관,서울특별시 노원구 한글비석로 346 노원구어린이도서관,22,노원어린이도서관_002_38803544.jpg
578,노원우주학교,서울특별시 노원구 동일로205길 13,22,노원우주학교_001_38804065.jpg
579,노원을지대학교병원,서울특별시 노원구 하계동 280-1,22,서울노원구-노원을지대학교병원_002_42871952.jpg
580,노원을지대학교병원_모자보건센터,서울특별시 노원구 하계동 190-1,22,노원을지대학교병원_모자보건센터_001_41254610.jpg
581,노원을지대학교병원_연구동,서울특별시 노원구 하계동 279-8,22,노원을지대학교병원_연구동_001_41255024.jpg
582,노원을지대학교병원_응급실,서울특별시 노원구 하계동 280-1,22,노원을지대학교병원_응급실_001_41255454.jpg
583,노원을지대학교병원_제1별관,서울특별시 노원구 하계동 279-5,22,노원을지대학교병원_제1별관_001_41255920.jpg
584,노원정보도서관,서울특별시 노원구 상계동 686,22,노원정보도서관_001_33879663.JPG
585,노원청소년수련관,서울특별시 노원구 상계동 772,22,서울시   노원구   노원청소년수련관_20201027_001_36208462.jpg
586,노원청소년직업체험센터,서울특별시 노원구 노원로16길 16,22,노원청소년직업체험센터_002_35023769.jpg
587,노해근린공원,서울특별시 노원구 중계동,22,노해근린공원_001_35024096.jpg
588,노화랑,서울특별시 종로구 관훈동 103,1,노화랑_001_34515972.jpg
589,녹번JR아파트,서울특별시 은평구 녹번동 280-1,12,녹번JR아파트_001_0.jpg
590,녹번대림E편한세상아파트,서울특별시 은평구 녹번동 276,12,녹번대림E편한세상아파트_001_0.jpg
591,녹번역e편한세상캐슬,서울특별시 은평구 응암동 36,12,녹번역 E편한캐슬_001_0.jpg
592,녹번역센트레빌아파트,서울특별시 은평구 응암동 762,12,녹번역센트레빌아파트_001_0.jpg
593,논현1동주민센터,서울특별시 강남구 학동로20길 25 논현1동주민센터,9,논현1동주민센터_001_35275609.jpg
594,논현2동주민센터,서울특별시 강남구 학동로43길 17 논현2동주민센터,9,논현2동주민센터_001_35276309.jpg
595,논현역사거리,서울특별시 강남구 논현동,9,논현역사거리_001_0.jpg
596,논현정보도서관,서울특별시 강남구 학동로 169,9,논현정보도서관_001_35277175.jpg
597,농업박물관,서울특별시 중구 충정로1가 75,11,50개_농업박물관_002_38953742.jpg
598,늘푸른어린이공원,서울특별시 동대문구 장안동 303,19,늘푸른어린이공원_001_36228539.JPG
599,능동소공원,서울특별시 광진구 능동 242-26,2,능동소공원_003_36132325.jpg
600,능인선원,서울특별시 강남구 개포동 1055,9,능인선원_001_43023711.jpg
601,다락원체육공원,서울특별시 도봉구 마들로 932 평화문화진지,20,다락원체육공원_001_36228872.JPG
602,다래어린이공원,서울특별시 은평구 응암동 751-24,12,다래어린이공원_001_0.jpg
603,다문화박물관,서울특별시 은평구 불광로 135,12,다문화박물관_001_37256977.jpg
604,다보성갤러리,서울특별시 종로구 삼일대로 457(경운동),1,다보성갤러리_001_34734950.jpg
605,다이나믹메이즈(서울인사동점),서울특별시 종로구 인사동길 12(인사동),1,다이나믹메이즈(서울 인사동점)_001_38963713.jpg
606,단성사,서울특별시 종로구 묘동,1,단성사_001_32782792.JPG
607,달마사,서울특별시 동작구 사당동 300-79,15,달마사_001_39231553.jpg
608,달맞이봉공원,서울특별시 성동구 금호동4가 산27,25,달맞이봉공원_001_40045212.jpg
609,답십리공원유아숲체험장,서울특별시 동대문구 답십리동 41-1,19,답십리 유아체험장_002_36229211.JPG
610,답십리역,서울특별시 성동구 천호대로 300,25,답십리역_001_35142951.JPG
611,당고개순교성지,서울특별시 용산구 청파로 139-26,13,당고개순교성지_001_40045561.jpg
612,당현천근린공원,서울특별시 노원구 상계동,22,당현천근린공원_001_35024384.jpg
613,대각사,서울특별시 종로구 율곡로10길 87 대각사,1,대각사_001_33852408.JPG
614,대림미술관,서울특별시 종로구 자하문로4길 21(통의동),1,대림미술관_001_34516293.JPG
615,대림시장,서울특별시 은평구 응암동 300-10,12,대림시장_002_39832715.jpg
616,대림중앙시장,서울특별시 영등포구 디지털로37나길 21,7,대림중앙시장_001_42422201.jpg
617,대명여울빛거리시장,서울특별시 금천구 시흥동 889-13,16,감로천생태공원_001_40957464.JPG
618,대모산공원,서울특별시 강남구 일원동 739,9,대모산공원_003_34560735.jpg
619,대방어린이도서관,서울특별시 동작구 대방동 379-2,15,대방어린이도서관_001_41288757.jpg
620,대상타운현대아파트,서울특별시 도봉구 마들로 616,20,대상타운현대아파트_001_0.JPG
621,대성사(서울),서울특별시 서초구 서초동 산141-4,10,대성사 _001_41415037.jpg
622,대안공간루프,서울특별시 마포구 서교동 335-11,8,대안공간루프_001_37459866.jpg
623,대원군별장,서울특별시 종로구 홍지동 125-2,1,대원군별장_003_44177368.jpg
624,대조공원,서울특별시 은평구 대조동,12,대조공원_001_0.jpg
625,대학로JTN아트홀,서울특별시 종로구 이화장길 26 대학로 JTN 아트홀,1,대학로 JTN 아트홀_001_35217009.jpg
626,대학로뮤지컬센터,서울특별시 종로구 동숭동 25-5,1,대학로뮤지컬센터_001_34735514.jpg
627,대학로예술극장,서울특별시 종로구 대학로10길 17(동숭동),1,대학로예술극장_003_40054406.jpg
628,대학로올래홀,서울특별시 종로구 대학로10길 24,1,대학로 올래홀_001_36298303.jpg
629,대한극장,서울특별시 중구 충무로4가 125 1층,11,대한극장 (삼육대학교 외부인 출입 불가 대체)_002_43023833.JPG
630,대한민국역사박물관,서울특별시 종로구 세종대로 198,1,대한민국_역사_박물관_001_32086875.JPG
631,대한민국예술인센터,서울특별시 양천구 목동 923-6,3,대한민국예술인센터_001_42752200.jpg
632,대한민국임시정부서울연통부터,서울특별시 중구 서소문로9길 14(순화동),11,대한민국임시정부서울연통부터_001_41289257.jpg
633,대한민국학술원,서울특별시 서초구 반포4동 산94-4,10,대한민국학술원_001_36132972.jpg
634,대한성공회서울주교좌성당,서울특별시 중구 정동 3,11,대한성공회서울주교좌성당_001_34516675.jpg
635,대한의원,서울특별시 종로구 연건동,1,대한의원_003_33038408.JPG
636,더클래식500,서울특별시 광진구 능동로 90,2,더_클래식_500_001_31994153.JPG
637,더플라자,서울특별시 중구 소공로 119,11,더_플라자_001_32227378.JPG
638,덕성여자대학교,서울특별시 도봉구 쌍문동 419,20,덕성여자대학교_001_33780089.JPG
639,덕성여자대학교박물관,서울특별시 도봉구 쌍문동 419,20,서울시   도봉구   덕성여자대학교박물관_20201026_001_35184251.jpg
640,덕수궁,서울특별시 중구 세종대로 99,11,덕수궁_002_31643987.JPG
641,덕수궁_광명문,서울특별시 중구 정동 5-1,11,덕수궁_광명문_002_38085421.JPG
642,덕수궁_대한문,서울특별시 중구 정동 5-1,11,덕수궁_대한문_001_37379268.JPG
643,덕수궁_덕홍전,서울특별시 중구 정동 5-1,11,덕수궁_덕홍전_002_36809259.JPG
644,덕수궁_석어당,서울특별시 중구 정동 5-1,11,덕수궁_석어당_002_37379520.JPG
645,덕수궁_정광헌,서울특별시 중구 정동 5-1,11,덕수궁_정광헌_001_37379772.JPG
646,덕수궁_준명당,서울특별시 중구 정동 5-1,11,덕수궁_준명당_001_37380020.JPG
647,덕수궁_중화전,서울특별시 중구 정동 5-1,11,덕수궁_중화전_002_37380279.JPG
648,덕수궁_즉조당,서울특별시 중구 정동 5-1,11,덕수궁_즉조당_002_37380523.JPG
649,덕수궁_함녕전,서울특별시 중구 정동 5-1,11,덕수궁_함녕전_002_37380776.JPG
650,덕수궁돌담길,서울특별시 중구 세종대로19길 24 영국대사관,11,덕수궁_돌담길_001_33613150.JPG
651,덕의근린공원,서울특별시 구로구 고척동,4,덕의근린공원_002_0.jpg
652,도곡시장,서울특별시 강남구 역삼동,9,도곡시장_001_38830818.jpg
653,도깨비시장,서울특별시 관악구 미성길 15,23,서울시   도봉구   방학동 도깨비시장_20201026_001_35184681.jpg
654,도봉구마을사회적경제지원센터,서울특별시 도봉구 노해로 279-5,20,도봉구마을사회경제적지원센터_024_38818072.jpg
655,도봉구민회관,서울특별시 도봉구 창동 303,20,도봉구민회관_001_42752435.jpg
656,도봉구청,서울특별시 도봉구 마들로 656 도봉구청,20,도봉구청_001_32941169.JPG
657,도봉기적의도서관,서울특별시 도봉구 도봉동 652-1,20,서울시   도봉구   도봉기적의도서관_20201025_001_41499345.jpg
658,도봉노인종합복지관,서울특별시 도봉구 도당로2길 12-13 도봉노인종합복지관,20,도봉노인종합복지관_001_38818828.jpg
659,도봉문화원,서울특별시 도봉구 창동 303,20,서울시   도봉구   도봉문화원_20201025_001_41452658.jpg
660,도봉산성당,서울특별시 도봉구 도봉산길 11 천주교도봉산성당,20,도봉산성당_001_36268153.JPG
661,도봉산역,서울특별시 도봉구 도봉로 964-33,20,도봉산역_001_36243053.JPG
662,도봉산역관광역환승센터,서울특별시 도봉구,20,도봉산역관광역환승센터_001_36243538.JPG
663,도봉환경교육센터,서울특별시 도봉구 시루봉로6길 33,20,도봉환경교육센터_001_38819239.jpg
664,도산공원,서울특별시 강남구 신사동 649-9,9,도산공원_001_34748115.jpg
665,도산공원사거리,서울특별시 강남구 신사동,9,도산공원사거리_001_0.jpg
666,도산안창호기념관,서울특별시 강남구 신사동 649-9,9,도산_안창호_기념관_001_32379207.JPG
667,도선사,서울특별시 강북구 삼양로173길 504,6,도선사_001_33857617.JPG
668,도원삼성래미안아파트,서울특별시 용산구 새창로 70,13,도원삼성래미안아파트_002_0.jpg
669,도화현대1차아파트,서울특별시 마포구 새창로 52,8,도화현대1차아파트_001_0.jpg
670,독도체험관,서울특별시 서대문구 통일로 81,5,독도체험관_002_42460833.jpg
671,독립관,서울특별시 서대문구 현저동 101,5,독립관_001_41546712.jpg
672,독립문,서울특별시 서대문구 현저동 941,5,독립문_001_40834091.jpg
673,독산동맛나는거리상점가,서울특별시 금천구 독산동 285-22,16,감로천생태공원_001_40953884.JPG
674,독산동우시장,서울특별시 금천구 독산동 293-5,16,감로천생태공원_001_40954807.JPG
675,돈암동부센트레빌아파트,서울특별시 성북구 정릉로 388,21,돈암동부센트레빌아파트_001_0.jpg
676,돈암시장,서울특별시 성북구 동소문동5가 118-1,21,돈암시장_001_33989717.JPG
677,돈암코오롱하늘채,서울특별시 성북구 아리랑로 75,21,돈암코오롱하늘채_001_0.jpg
678,돈암힐스테이트,서울특별시 성북구 아리랑로 68,21,돈암힐스테이트_001_0.jpg
679,돈의문박물관마을,서울특별시 종로구 송월길 14-3,1,돈의문_박물관_마을_001_32260945.JPG
680,돈의문센트레빌,서울특별시 서대문구 독립문로 14길 33,5,돈의문센트레빌_001_0.jpg
681,돈의문터,서울특별시 종로구 평동 108,1,돈의문터_001_31491199.JPG
682,돌마리도서관,서울특별시 송파구 석촌동 265,14,돌마리도서관_001_37840618.JPG
683,돌뫼어린이공원,서울특별시 성북구 석관동 산1-77,21,돌뫼어린이공원_001_0.jpg
684,동국대학교박물관,서울특별시 중구 필동로1길 30(필동3가),11,동국대학교박물관_001_36324006.jpg
685,동국대학교서울캠퍼스,서울특별시 중구 장충동2가 192-5,11,50개_동국대학교서울캠퍼스_001_40314049.jpg
686,동국대학교서울캠퍼스_과학관,서울특별시 중구 장충동2가 192-19,11,동국대학교 서울캠퍼스_과학관_002_34748321.jpg
687,동국대학교서울캠퍼스_나노웨어러블,서울특별시 중구 장충동2가 192-12,11,동국대학교 서울캠퍼스_나노웨어러블_002_34748605.jpg
688,동국대학교서울캠퍼스_남산학사,서울특별시 중구 장충동2가 192-14,11,동국대학교 서울캠퍼스_남산학사_001_34748885.jpg
689,동국대학교서울캠퍼스_만해광장,서울특별시 중구 장충동2가 192-5,11,50개_동국대학교서울캠퍼스_만해광장_001_40684336.jpg
690,동국대학교서울캠퍼스_명진관,서울특별시 중구 장충동2가 192-18,11,동국대학교 서울캠퍼스_명진관_001_34749144.jpg
691,동국대학교서울캠퍼스_본관,서울특별시 중구 장충동2가 192-17,11,동국대학교 서울캠퍼스_본관_001_34749435.jpg
692,동국대학교서울캠퍼스_상록원,서울특별시 중구 장충동2가 192-20,11,동국대학교 서울캠퍼스_상록원_001_34749785.jpg
693,동국대학교서울캠퍼스_신공학관,서울특별시 중구 장충동2가 192-15,11,동국대학교 서울캠퍼스_신공학관_001_34750090.jpg
694,동국대학교서울캠퍼스_영상대학원,서울특별시 중구 장충동2가 26-1,11,50개_동국대학교서울캠퍼스_영상대학원_001_40314885.jpg
695,동국대학교서울캠퍼스_원흥관,서울특별시 중구 장충동2가 192-11,11,동국대학교 서울캠퍼스_원흥관_001_34750389.jpg
696,동국대학교서울캠퍼스_정보문화관P,서울특별시 중구 장충동2가 192-10,11,동국대학교 서울캠퍼스_정보문화관P_001_34750661.jpg
697,동국대학교서울캠퍼스_정보문화관Q,서울특별시 중구 장충동2가 192-8,11,동국대학교 서울캠퍼스_정보문화관Q_002_34751009.jpg
698,동국대학교서울캠퍼스_중앙도서관,서울특별시 중구 장충동2가 192-16,11,동국대학교 서울캠퍼스_중앙도서관_001_34751339.jpg
699,동국대학교서울캠퍼스_학생회관,서울특별시 중구 장충동2가 192-7,11,동국대학교 서울캠퍼스_학생회관_002_34751629.jpg
700,동국대학교이해랑예술극장,서울특별시 중구 필동3가 26-1,11,50개_동국대학교이해랑예술극장_001_40315735.jpg
701,동대문(흥인지문),서울특별시 종로구 종로 288,1,동대문(흥인지문)_001_32616125.JPG
702,동대문경찰서,서울특별시 동대문구 약령시로21길 29 동대문경찰서,19,서울동대문경찰서_001_37745988.jpg
703,동대문구답십리도서관,서울특별시 동대문구 답십리1동 474-5,19,20개_동대문구답십리도서관_001_38701656.jpg
704,동대문구민체육센터,서울특별시 동대문구 장안동 356,19,20개_동대문구민체육센터_001_38701924.jpg
705,동대문구민회관,서울특별시 동대문구 장안동 354-5,19,20개_동대문구민회관_001_38702214.jpg
706,동대문구보건소,서울특별시 동대문구 용두동 39-9 동대문구청,19,동대문 보건소_001_34856659.jpg
707,동대문구정보화도서관,서울특별시 동대문구 청량리동 206-19,19,20개_동대문구정보화도서관_001_38702548.jpg
708,동대문구청,서울특별시 동대문구 천호대로 145 동대문구청,19,동대문구청_001_32337105.JPG
709,동대문구청사거리,서울특별시 동대문구 용두동,19,동대문구청사거리_001_0.jpg
710,동대문도서관,서울특별시 동대문구 신설동 109-4,19,20개_동대문도서관_001_38702836.jpg
711,동대문디자인플라자,서울특별시 중구 을지로 281,11,동대문_디자인_플라자_003_31917727.JPG
712,동대문디자인플라자_갤러리문,서울특별시 중구 신당동 853,11,동대문디자인플라자_갤러리문_001_40685371.JPG
713,동대문문화원,서울특별시 동대문구 답십리로 210-9(답십리동),19,동대문문화원_001_37840886.jpg
714,동대문시장,서울특별시 종로구 종로5가 321-1,1,동대문시장_001_0.jpg
715,동대문신발도매상가,서울특별시 종로구 청계천로 319 동대문신발상가,1,동대문 신발 도매상가_002_34857070.jpg
716,동대문역사관,서울특별시 중구 을지로 281,11,동대문역사관_001_32132713.JPG
717,동대문역사문화공원,서울특별시 중구 을지로7가 2-1,11,동대문역사문화공원_001_36324621.jpg
718,동대문역사문화공원_동대문운동장기념관,서울특별시 중구 신당동 853,11,동대문역사문화공원_동대문운동장기념관_001_40685599.JPG
719,동대문역사문화공원_동대문유구전시장,서울특별시 중구 신당동 853,11,동대문역사문화공원_동대문유구전시장_001_40685853.JPG
720,동대문종합사회복지관,서울특별시 동대문구 제기동 220,19,20개_동대문종합사회복지관_001_38703085.jpg
721,동대문청소년수련관,서울특별시 동대문구 청량리동 11-1,19,20개_동대문청소년수련관_001_38703332.jpg
722,동덕아트갤러리,서울특별시 종로구 관훈동 151-8,1,동덕아트갤러리_001_33619633.JPG
723,동덕여자대학교,서울특별시 성북구 하월곡동 23-1,21,동덕여자대학교_001_31618295.JPG
724,동덕여자대학교_대학원,서울특별시 성북구 하월곡동 23-1,21,동덕여대 대학원_001_43024033.jpg
725,동덕여자대학교_동인관,서울특별시 성북구 하월곡동 23-1,21,동덕여자대학교 동인관_001_34935404.jpg
726,동덕여자대학교_백주년기념관,서울특별시 성북구 하월곡동 24-5,21,동덕100주년기념관_001_34934810.jpg
727,동덕여자대학교_승인관,서울특별시 성북구 상월곡동 86-12,21,동덕여대 승인관_001_43024238.jpg
728,동덕여자대학교_약학관,서울특별시 성북구 하월곡동 23-1,21,동덕여대 약학관_002_43024447.jpg
729,동덕여자대학교_여성학센터,서울특별시 성북구 상월곡동 78-1,21,동덕여대 여성복지센터_001_43024656.jpg
730,동덕여자대학교_예지관,서울특별시 성북구 상월곡동 86-12,21,동덕여대 예지관_002_43024878.jpg
731,동덕여자대학교_인덕관,서울특별시 성북구 하월곡동 23-1,21,동덕여대 인덕관_001_43025083.jpg
732,동덕여자대학교_인문관,서울특별시 성북구 상월곡동 86-78,21,동덕여대 인문관_001_43025329.jpg
